source,target,id,weight,class,prod
477,1245,280,1,,
477,1210,1032,1,,
477,1193,3314,1,,
477,1222,3522,1,,
478,1245,284,1,,
478,885,1295,1,플라스틱자재,벨트
478,1244,2648,1,,
478,1068,2770,1,조명및전구,조명제품
478,1223,3276,1,,
478,1326,4292,1,조명및전구,조명제품
479,1131,278,1,금속자재,풀리
479,825,523,1,기계장비,기어
479,829,1319,1,기계장비,기어
479,831,1410,1,기계장비,기어
479,832,1473,1,기계장비,기어
479,1071,2829,1,조명및전구,조명제품
479,1236,3089,1,,
480,1156,142,1,플라스틱제품,핸들
480,883,160,1,플라스틱자재,벨트
480,884,856,1,플라스틱자재,벨트
480,1015,2729,1,건축자재,인테리어철물
481,966,356,1,전자전기제품,열쇠(키)
481,948,1251,1,전기전자제품,센서
481,969,1260,1,전자전기제품,열쇠(키)
481,1169,3133,1,,
482,756,239,1,전기전자제품,가전제품(전기전자제품)
482,873,557,1,금속제품,밸브
482,1104,868,1,금속자재,파이프
482,1014,1449,1,건축자재,인테리어제품
482,863,2026,1,박스,박스
482,940,2821,1,전기전자제품,분전반및배전반
483,1328,4372,1,,NA
483,1276,1543,1,기계제작2,NA
483,1282,3910,1,기계제작2,NA
484,1306,1587,1,,NA
484,1277,1944,1,기계제작2,NA
484,1273,1945,1,기계제작1,NA
484,976,2469,1,건축자재,위생용도자기
484,983,3499,1,건축자재,위생용도자기
485,989,3128,1,유리자재,유리
485,1305,3863,1,후처리2,NA
486,941,16,1,플라스틱자재,비닐
486,964,831,1,비철금속자재,알루미늄
486,1055,3473,1,전기전자자재,전선
487,1272,1879,1,기계제작1,NA
487,1183,2730,1,,
487,940,2822,1,전기전자제품,분전반및배전반
488,1100,264,1,금속자재,파이프
488,1238,1374,1,,
488,907,1491,1,금속자재,봉
488,815,2848,1,금속제품,귀금속
488,816,2889,1,금속제품,귀금속
488,817,3070,1,금속제품,귀금속
489,1271,1872,1,기계제작1,NA
489,1272,1894,1,기계제작1,NA
489,1058,2058,1,조명및전구,조명제품
489,1060,2129,1,조명및전구,조명제품
489,1326,4263,1,조명및전구,조명제품
490,954,696,1,금속자재,스테인리스
490,1058,2075,1,조명및전구,조명제품
490,1060,2138,1,조명및전구,조명제품
490,1074,3189,1,조명및전구,조명제품
491,1286,1781,1,용접,NA
491,1287,1789,1,용접,NA
491,1256,2759,1,,
492,1126,134,1,간판및광고물,표지판
492,848,384,1,간판및광고물,명판
492,1129,1386,1,간판및광고물,표지판
492,1113,2650,1,기계장비,펌프
492,1120,3073,1,기계장비,펌프
492,1212,3594,1,,
493,958,781,1,플라스틱자재,아크릴
493,1307,1612,1,,NA
493,835,2032,1,전기전자자재,단자
493,836,2161,1,전기전자자재,단자
494,1309,1640,1,,NA
494,1298,1837,1,인쇄,NA
494,1266,2331,1,금속제품,금속
494,1282,3895,1,기계제작2,NA
496,1014,1452,1,건축자재,인테리어제품
496,1074,3190,1,조명및전구,조명제품
496,1326,4274,1,조명및전구,조명제품
497,991,603,1,건축자재,유리및창호
497,954,694,1,금속자재,스테인리스
497,1128,1393,1,간판및광고물,표지판
497,1058,2048,1,조명및전구,조명제품
497,1060,2112,1,조명및전구,조명제품
497,1074,3185,1,조명및전구,조명제품
497,1326,4283,1,조명및전구,조명제품
498,1243,371,1,,
498,1229,498,1,,
498,1058,2051,1,조명및전구,조명제품
498,1060,2098,1,조명및전구,조명제품
498,1326,4291,1,조명및전구,조명제품
499,780,217,1,간판및광고물,간판
499,1294,1713,1,후처리2,NA
499,1058,2069,1,조명및전구,조명제품
499,1060,2121,1,조명및전구,조명제품
499,1326,4299,1,조명및전구,조명제품
500,1237,459,1,,
500,916,469,1,금속자재,부품
500,815,2846,1,금속제품,귀금속
500,816,2890,1,금속제품,귀금속
500,817,3061,1,금속제품,귀금속
501,1309,1643,1,,NA
501,1290,1984,1,후처리2,NA
501,1266,1986,1,기계제작1,NA
501,1240,2723,1,,
502,1157,1474,1,간판및광고물,현수막
502,1253,3250,1,,
503,976,2473,1,건축자재,위생용도자기
503,983,3497,1,건축자재,위생용도자기
504,821,752,1,금속자재,금속
504,1012,1019,1,건축자재,인테리어제품
504,1014,1462,1,건축자재,인테리어제품
504,1237,2609,1,,
505,954,683,1,금속자재,스테인리스
505,1014,1461,1,건축자재,인테리어제품
505,1237,2608,1,,
505,916,2628,1,금속자재,부품
506,1013,1206,1,건축자재,인테리어제품
506,1014,1447,1,건축자재,인테리어제품
506,1266,2387,1,금속제품,금속
506,1267,2738,1,금속제품,비금속
507,848,413,1,간판및광고물,명판
507,958,797,1,플라스틱자재,아크릴
508,954,692,1,금속자재,스테인리스
508,1058,2076,1,조명및전구,조명제품
508,1060,2128,1,조명및전구,조명제품
509,958,800,1,플라스틱자재,아크릴
509,1030,3237,1,조명및전구,전구
509,1326,4275,1,조명및전구,조명제품
510,1306,1580,1,,NA
510,1274,1668,1,기계제작2,NA
510,1286,1740,1,용접,NA
510,1271,1869,1,기계제작1,NA
510,1266,2005,1,기계제작1,NA
510,1114,2726,1,기계장비,펌프
510,1123,3400,1,기계장비,펌프
510,1212,3599,1,,
511,1243,373,1,,
511,1229,508,1,,
511,1184,3302,1,,
512,815,2844,1,금속제품,귀금속
512,816,2888,1,금속제품,귀금속
512,817,3063,1,금속제품,귀금속
513,1253,3244,1,,
515,1266,2393,1,금속제품,금속
515,1321,3762,1,,NA
516,1114,573,1,기계장비,펌프
516,1123,1204,1,기계장비,펌프
516,1212,1401,1,,
516,1294,3990,1,용접,NA
516,1274,4237,1,기계제작1,NA
517,1286,1754,1,용접,NA
517,1266,2000,1,기계제작1,NA
517,966,2503,1,전자전기제품,열쇠(키)
517,948,3446,1,전기전자제품,센서
517,969,3455,1,전자전기제품,열쇠(키)
518,976,2467,1,건축자재,위생용도자기
518,983,3491,1,건축자재,위생용도자기
519,1309,1636,1,,NA
519,1243,2519,1,,
519,1229,2658,1,,
521,1058,2047,1,조명및전구,조명제품
521,1060,2116,1,조명및전구,조명제품
521,1081,3560,1,조명및전구,조명제품
521,1326,4276,1,조명및전구,조명제품
522,1276,1521,1,기계제작2,NA
522,1307,1618,1,,NA
522,1321,3761,1,,NA
522,1322,3861,1,,NA
523,1030,1046,1,조명및전구,전구
523,1257,3141,1,,
524,1240,560,1,,
525,1055,1276,1,전기전자자재,전선
525,1258,2299,1,,
526,1066,444,1,조명및전구,조명제품
526,1322,3859,1,,NA
526,1305,3864,1,후처리2,NA
527,851,14,1,기계장비,모터
527,1091,863,1,기계장비,컴프레셔(콤프레샤)
527,1090,975,1,전기전자제품,컨버터및인버터
527,1210,1031,1,,
527,1212,1398,1,,
529,1220,538,1,,
529,1245,2428,1,,
530,1266,2353,1,금속제품,금속
530,1294,3955,1,용접,NA
533,1322,3860,1,,NA
533,1305,3865,1,후처리2,NA
534,1113,496,1,기계장비,펌프
534,1120,893,1,기계장비,펌프
534,1212,1404,1,,
534,1253,3254,1,,
535,1286,1762,1,용접,NA
535,1303,1857,1,시공,NA
535,1284,3733,1,기계제작2,NA
535,1315,3830,1,,NA
535,1280,4137,1,기계제작1,NA
536,1047,2790,1,전기전자자재,전선
536,1053,3167,1,전기전자자재,전선
536,842,3423,1,금속자재,망
537,1243,374,1,,
537,1229,502,1,,
538,1017,992,1,건축자재,인테리어철물
538,1011,1001,1,건축자재,인테리어제품
538,1012,1010,1,건축자재,인테리어제품
538,815,2847,1,금속제품,귀금속
538,816,2891,1,금속제품,귀금속
538,817,3064,1,금속제품,귀금속
538,1326,4305,1,조명및전구,조명제품
539,1058,41,1,조명및전구,조명제품
539,1060,87,1,조명및전구,조명제품
539,781,219,1,간판및광고물,간판
539,783,753,1,간판및광고물,간판
539,785,841,1,간판및광고물,간판
539,1331,4411,1,기계제작2,NA
539,1284,3718,1,기계제작2,NA
539,1303,3760,1,후처리2,NA
539,1306,4044,1,인쇄,NA
540,1306,1566,1,,NA
540,1266,1996,1,기계제작1,NA
540,958,2950,1,플라스틱자재,아크릴
540,1315,3823,1,,NA
541,1241,925,1,,
541,1238,1376,1,,
541,907,1490,1,금속자재,봉
541,1237,2604,1,,
542,848,418,1,간판및광고물,명판
542,958,788,1,플라스틱자재,아크릴
542,988,940,1,유리자재,유리
542,1058,2068,1,조명및전구,조명제품
542,1060,2120,1,조명및전구,조명제품
542,1326,4300,1,조명및전구,조명제품
543,1058,2085,1,조명및전구,조명제품
543,1060,2131,1,조명및전구,조명제품
543,1326,4279,1,조명및전구,조명제품
544,1255,919,1,,
545,1164,125,1,전자전기제품,회로
545,1253,3245,1,,
545,1326,4308,1,조명및전구,조명제품
547,1328,4374,1,,NA
547,1274,4245,1,기계제작1,NA
547,1326,4347,1,조명및전구,조명제품
548,1178,679,1,,
548,1284,3747,1,기계제작2,NA
548,1282,3872,1,기계제작2,NA
549,1223,1088,1,,
549,1058,2065,1,조명및전구,조명제품
549,1060,2110,1,조명및전구,조명제품
550,1315,1601,1,,NA
550,980,2828,1,건축자재,위생용도자기
550,983,3493,1,건축자재,위생용도자기
551,793,2201,1,기계장비,공구
551,967,2700,1,전자전기제품,열쇠(키)
551,1252,3056,1,,
552,1058,64,1,조명및전구,조명제품
552,1060,117,1,조명및전구,조명제품
552,1271,3323,1,기계장비,제어기
552,1326,4316,1,조명및전구,조명제품
553,766,2786,1,전기전자제품,가전제품(전기전자제품)
554,1237,458,1,,
554,916,477,1,금속자재,부품
555,1267,1595,1,기계제작1,NA
555,1272,1885,1,기계제작1,NA
555,780,2243,1,간판및광고물,간판
555,1302,3938,1,후처리2,NA
556,1237,454,1,,
556,1081,3558,1,조명및전구,조명제품
556,1326,4286,1,조명및전구,조명제품
557,916,471,1,금속자재,부품
557,1058,2043,1,조명및전구,조명제품
557,1060,2103,1,조명및전구,조명제품
557,1220,2690,1,,
557,1030,3231,1,조명및전구,전구
557,1223,3274,1,,
557,1326,4293,1,조명및전구,조명제품
558,1237,466,1,,
558,1240,2718,1,,
559,1081,1362,1,조명및전구,조명제품
559,1326,4329,1,조명및전구,조명제품
560,1286,1784,1,용접,NA
560,1081,3562,1,조명및전구,조명제품
560,1326,4288,1,조명및전구,조명제품
561,1328,4391,1,,NA
561,1297,1650,1,후처리2,NA
561,976,2478,1,건축자재,위생용도자기
561,983,3504,1,건축자재,위생용도자기
562,1243,372,1,,
562,1229,501,1,,
562,1266,2380,1,금속제품,금속
562,1278,4012,1,기계제작1,NA
563,1334,4429,1,금속자재,철
563,1274,1660,1,기계제작2,NA
563,1286,1761,1,용접,NA
564,1276,1517,1,기계제작2,NA
564,1277,1914,1,기계제작2,NA
564,1273,1915,1,기계제작1,NA
565,1237,462,1,,
566,1237,2611,1,,
566,916,2619,1,금속자재,부품
566,1223,3277,1,,
567,1226,1121,1,,
567,1225,1429,1,,
567,1058,2049,1,조명및전구,조명제품
567,1060,2111,1,조명및전구,조명제품
567,1224,2803,1,,
567,1030,3230,1,조명및전구,전구
567,1253,3246,1,,
567,1223,3280,1,,
568,1243,378,1,,
568,1229,506,1,,
569,781,220,1,간판및광고물,간판
569,782,704,1,간판및광고물,간판
569,783,754,1,간판및광고물,간판
569,958,778,1,플라스틱자재,아크릴
569,852,2248,1,기계장비,모터
569,853,2441,1,기계장비,모터
569,1187,2588,1,,
570,976,2470,1,건축자재,위생용도자기
570,983,3509,1,건축자재,위생용도자기
571,1328,4390,1,,NA
571,1297,1652,1,후처리2,NA
571,902,2689,1,금속자재,봉
572,1090,983,1,전기전자제품,컨버터및인버터
572,1275,3807,1,기계제작1,NA
572,1280,4138,1,기계제작1,NA
573,1229,500,1,,
573,1112,2444,1,기계장비,펌프
573,1123,3399,1,기계장비,펌프
573,1124,3566,1,기계장비,펌프
573,1212,3602,1,,
574,1090,978,1,전기전자제품,컨버터및인버터
574,1029,2772,1,조명및전구,전구
574,1228,2994,1,,
574,1030,3233,1,조명및전구,전구
575,887,2504,1,건축자재,벽지및장판
576,1274,1690,1,기계제작2,NA
576,1286,1780,1,용접,NA
576,1101,2784,1,금속자재,파이프
576,1238,3574,1,,
576,1211,3698,1,,
590,1315,1600,1,,NA
590,1323,3809,1,,NA
592,1298,1830,1,인쇄,NA
592,1306,4062,1,인쇄,NA
605,1298,1826,1,인쇄,NA
605,1306,4058,1,인쇄,NA
618,1328,4370,1,,NA
618,1295,1552,1,후처리2,NA
618,1306,1568,1,,NA
618,1303,3758,1,후처리2,NA
619,1274,1692,1,기계제작2,NA
619,1266,2396,1,금속제품,금속
619,1282,3924,1,기계제작2,NA
620,1276,1544,1,기계제작2,NA
620,1274,1661,1,기계제작2,NA
620,1311,1819,1,,NA
623,1272,1886,1,기계제작1,NA
623,1280,4143,1,기계제작1,NA
624,1276,1501,1,기계제작2,NA
624,1274,1693,1,기계제작2,NA
624,1284,3700,1,기계제작2,NA
624,1282,3879,1,기계제작2,NA
626,1274,1706,1,기계제작2,NA
626,1282,3887,1,기계제작2,NA
628,1274,1685,1,기계제작2,NA
628,1266,2374,1,금속제품,금속
628,1282,3868,1,기계제작2,NA
629,1274,1675,1,기계제작2,NA
629,1282,3876,1,기계제작2,NA
633,1274,1681,1,기계제작2,NA
633,1266,2378,1,금속제품,금속
633,833,3221,1,기획,기획
640,1274,1700,1,기계제작2,NA
640,1282,3866,1,기계제작2,NA
641,1274,1666,1,기계제작2,NA
641,1266,2312,1,금속제품,금속
641,1282,3905,1,기계제작2,NA
643,1286,1767,1,용접,NA
643,1272,1902,1,기계제작1,NA
644,1276,1526,1,기계제작2,NA
644,1274,1698,1,기계제작2,NA
644,1284,3750,1,기계제작2,NA
644,1282,3896,1,기계제작2,NA
645,1274,1688,1,기계제작2,NA
645,1282,3877,1,기계제작2,NA
648,1328,4388,1,,NA
648,1306,1586,1,,NA
648,1282,3890,1,기계제작2,NA
649,1271,1873,1,기계제작1,NA
649,1272,1900,1,기계제작1,NA
649,1279,4100,1,기계제작1,NA
649,1280,4115,1,기계제작1,NA
657,1266,2368,1,금속제품,금속
660,1276,1537,1,기계제작2,NA
660,1274,1655,1,기계제작2,NA
662,1286,1749,1,용접,NA
662,1294,3967,1,용접,NA
668,1328,4379,1,,NA
668,1306,1588,1,,NA
668,1274,4238,1,기계제작1,NA
669,1306,1558,1,,NA
669,1271,1865,1,기계제작1,NA
669,1272,1884,1,기계제작1,NA
680,1274,1669,1,기계제작2,NA
680,1266,2398,1,금속제품,금속
680,1282,3886,1,기계제작2,NA
681,1276,1518,1,기계제작2,NA
681,1266,2344,1,금속제품,금속
681,1284,3705,1,기계제작2,NA
682,1274,1696,1,기계제작2,NA
682,1282,3913,1,기계제작2,NA
683,1274,1682,1,기계제작2,NA
683,1266,2333,1,금속제품,금속
683,1282,3916,1,기계제작2,NA
684,1274,1672,1,기계제작2,NA
684,1266,2373,1,금속제품,금속
684,1282,3894,1,기계제작2,NA
685,1274,1689,1,기계제작2,NA
685,1266,2319,1,금속제품,금속
685,1282,3926,1,기계제작2,NA
686,1328,4371,1,,NA
686,1306,1575,1,,NA
686,1266,1987,1,기계제작1,NA
686,1274,4248,1,기계제작1,NA
688,1274,1704,1,기계제작2,NA
688,1266,2347,1,금속제품,금속
688,1273,2592,1,건축자재,목제품
689,1328,4376,1,,NA
689,1306,1583,1,,NA
689,1274,1697,1,기계제작2,NA
689,1282,3899,1,기계제작2,NA
690,1286,1785,1,용접,NA
690,1266,2397,1,금속제품,금속
690,1294,4005,1,용접,NA
691,1282,3867,1,기계제작2,NA
693,1276,1522,1,기계제작2,NA
693,1274,1665,1,기계제작2,NA
693,1284,3711,1,기계제작2,NA
693,1282,3870,1,기계제작2,NA
694,1274,1657,1,기계제작2,NA
694,1266,2308,1,금속제품,금속
694,1282,3881,1,기계제작2,NA
696,1306,1567,1,,NA
696,1282,3911,1,기계제작2,NA
696,1328,4375,1,,NA
698,1274,1674,1,기계제작2,NA
698,1282,3903,1,기계제작2,NA
701,1266,2343,1,금속제품,금속
702,1274,1658,1,기계제작2,NA
702,1266,2358,1,금속제품,금속
702,1282,3883,1,기계제작2,NA
703,1274,1654,1,기계제작2,NA
703,1282,3878,1,기계제작2,NA
704,1309,1624,1,,NA
704,1298,1822,1,인쇄,NA
704,1266,1995,1,기계제작1,NA
704,1317,3844,1,,NA
704,1328,4387,1,,NA
704,1274,4231,1,기계제작1,NA
710,1276,1529,1,기계제작2,NA
710,1266,1993,1,기계제작1,NA
710,1284,3717,1,기계제작2,NA
710,1274,4249,1,기계제작1,NA
711,1274,1701,1,기계제작2,NA
711,1266,2334,1,금속제품,금속
711,1282,3900,1,기계제작2,NA
714,1311,1805,1,,NA
714,1266,2008,1,기계제작1,NA
714,1319,4028,1,,NA
714,1274,4246,1,기계제작1,NA
715,1266,2364,1,금속제품,금속
718,1266,2402,1,금속제품,금속
720,917,2642,1,금속자재,부품
720,919,2735,1,금속자재,부품
720,922,2834,1,금속자재,부품
721,1286,1741,1,용접,NA
721,1294,3997,1,용접,NA
722,1274,1667,1,기계제작2,NA
722,1266,2394,1,금속제품,금속
722,1282,3898,1,기계제작2,NA
723,1276,1547,1,기계제작2,NA
723,1266,2352,1,금속제품,금속
723,1284,3744,1,기계제작2,NA
726,1274,1662,1,기계제작2,NA
726,1266,2348,1,금속제품,금속
726,1282,3909,1,기계제작2,NA
727,1274,1673,1,기계제작2,NA
727,1266,2320,1,금속제품,금속
727,1282,3908,1,기계제작2,NA
728,1266,2318,1,금속제품,금속
729,1274,1670,1,기계제작2,NA
729,1266,2305,1,금속제품,금속
729,1282,3901,1,기계제작2,NA
738,1269,1980,1,기계제작1,NA
738,1266,2363,1,금속제품,금속
738,1277,4224,1,기계제작1,NA
739,1276,1540,1,기계제작2,NA
739,1266,2336,1,금속제품,금속
739,1284,3735,1,기계제작2,NA
740,1280,1970,1,부품제작,NA
740,1288,4217,1,부품제작,NA
741,1274,4252,1,기계제작1,NA
749,1272,1880,1,기계제작1,NA
749,1266,2300,1,금속제품,금속
749,1280,4127,1,기계제작1,NA
750,1316,1590,1,,NA
750,1266,2301,1,금속제품,금속
750,1324,3798,1,,NA
751,1286,1738,1,용접,NA
751,1294,3995,1,용접,NA
1326,1060,4353,1,조명및전구,조명제품
1326,1058,4354,1,조명및전구,조명제품
1326,1168,4355,1,,
1326,1238,4356,1,,
1329,1230,4393,1,,
1329,1231,4394,1,,
1329,1060,4395,1,조명및전구,조명제품
1329,1058,4396,1,조명및전구,조명제품
1329,1168,4397,1,,
1330,1267,4400,1,기계제작1,NA
1330,1229,4401,1,,
1330,1266,4402,1,기계제작1,NA
1330,1236,4398,1,,
1330,1246,4399,1,,
1332,1326,4420,1,조명및전구,조명제품
1332,1060,4421,1,조명및전구,조명제품
1332,1058,4422,1,조명및전구,조명제품
1332,983,4423,1,건축자재,위생용도자기
1332,976,4424,1,건축자재,위생용도자기
1336,1014,4440,1,건축자재,인테리어제품
1336,1090,4439,1,전기전자제품,컨버터및인버터
1336,1095,4441,1,케이스,케이스
1336,1297,4442,1,후처리2,NA
1337,988,4445,1,유리자재,유리
1337,1235,4448,1,,
1337,789,4446,1,합성고무자재,고무
1337,1248,4443,1,,
1337,780,4447,1,간판및광고물,간판
1337,857,4444,1,건축자재,목제품
1338,1319,4449,1,,NA
1338,1311,4450,1,,NA
1339,988,4453,1,유리자재,유리
1339,769,4452,1,전기전자제품,가전제품(전기전자제품)
1339,805,4456,1,기계장비,공구
1339,1215,4459,1,,
1339,984,4454,1,유리자재,유리
1339,800,4457,1,기계장비,공구
1339,819,4458,1,금속자재,금속
1340,958,4465,1,플라스틱자재,아크릴
1340,867,4460,1,박스,박스
1340,1134,4466,1,플라스틱자재,플라스틱
1340,1093,4468,1,케이스,케이스
1340,935,4469,1,금속자재,부품
1340,1030,4470,1,조명및전구,전구
1340,1183,4461,1,,
1340,1326,4467,1,조명및전구,조명제품
1340,863,4462,1,박스,박스
1340,1140,4463,1,플라스틱자재,플라스틱
1340,959,4464,1,플라스틱자재,아크릴
1341,1186,4475,1,,
1341,1236,4476,1,,
1341,1176,4471,1,,
1341,1060,4472,1,조명및전구,조명제품
1341,1234,4477,1,,
1341,1058,4473,1,조명및전구,조명제품
1341,1214,4474,1,,
1343,1253,4487,1,,
1343,1030,4483,1,조명및전구,전구
1343,1031,4482,1,조명및전구,전구
1343,1029,4484,1,조명및전구,전구
1343,1272,4485,1,기계제작1,NA
1343,1311,4486,1,,NA
1345,1298,4492,1,인쇄,NA
1345,1306,4490,1,인쇄,NA
1345,1315,4491,1,,NA
1345,1307,4493,1,,NA
1346,954,4498,1,금속자재,스테인리스
1346,1187,4499,1,,
1346,853,4500,1,기계장비,모터
1346,852,4501,1,기계장비,모터
1348,1358,,,,
1347,1361,,,목재자재,목재제작품
1349,1355,,,목재제작품,공예품
1351,882,,,금속자재,베어링
1351,1356,,,금속자재,부품
1353,780,,,간판및광고물,간판
1353,786,,,간판및광고물,간판
1350,894,,,금속자재,"볼트,너트"
1350,1357,,,기계제작3,장비제작
1354,1359,,,기계제작2,로구로
1354,1360,,,기계제작3,부품제작
1352,1357,,,기계제작3,장비제작
1352,1360,,,기계제작3,부품제작
1362,1368,,,기계장비,기계
1362,1369,,,전자전기제품,키트
1362,1375,,,서비스,행사기획
1362,1376,,,디자인,디자인
1362,1377,,,디자인,디자인
1363,1370,,,잡화,공예품
1363,1377,,,디자인,디자인
1363,1378,,,디자인,디자인
1363,1379,,,디자인,디자인
1363,1380,,,디자인,디자인
1364,1164,,,전자전기제품,회로
1364,1371,,,전자전기제품,회로
1364,1381,,,전자전기,회로설계
1365,1369,,,전자전기제품,키트
1365,1375,,,서비스,행사기획
1365,1382,,,전자전기,회로설계
1366,1184,,,전자전기제품,부품
1366,1269,,,전자전기제품,회로
1366,912,,,금속자재,부품
1366,1372,,,전자전기제품,회로
1366,1373,,,전자전기제품,회로
1367,1374,,,전자전기제품,부품
1367,1178,,,전자전기제품,부품
1367,1374,,,전자전기제품,부품